timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-05T02:15:58,Emotion Analysis,0c572764-6139-4ee8-9c00-fd0ba6374bc8,1.5006647109985352,0.0191265966581207,0.0127454164264274,42.5,0.0,141.20075225830078,0.0245265444613165,0,0.081486140847914,0.1060126853092305,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-22T11:49:06,Emotion Analysis,fa5ac1fd-be2b-4bc3-8e0a-e123a366f117,1.313509225845337,2.191453314323614e-05,1.668395829434131e-05,42.5,0.0,141.20075225830078,2.811548792653614e-05,0,9.334984892032025e-05,0.00012146533684685639,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N,1.0
