Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency ADJ,Relative Freqency ADV,Unique PER,Unique LOC,Unique ORG
0101.a5.txt,0.4747663551401869,0.2523364485981308,0.17757009345794392,0.09532710280373832,0,1,1
0102.a5.txt,0.43209876543209874,0.26954732510288065,0.22839506172839505,0.06995884773662552,0,7,5
0103.a5.txt,0.4657534246575342,0.2785388127853881,0.15753424657534246,0.09817351598173515,0,8,7
0104.a5.txt,0.49414519906323184,0.24355971896955503,0.16627634660421545,0.09601873536299765,0,6,6
0105.a5.txt,0.41265822784810124,0.2810126582278481,0.14936708860759493,0.1569620253164557,0,12,3
0106.a5.txt,0.4470842332613391,0.2159827213822894,0.1900647948164147,0.1468682505399568,0,0,0
0107.a5.txt,0.44,0.26857142857142857,0.17142857142857143,0.12,0,0,0
0108.a5.txt,0.4935779816513762,0.24954128440366974,0.1798165137614679,0.07706422018348624,0,0,6
0111.a5.txt,0.4508816120906801,0.28211586901763225,0.18387909319899245,0.08312342569269521,0,9,4
0112.a5.txt,0.48502994011976047,0.24151696606786427,0.1437125748502994,0.12974051896207583,0,0,2
0115.a5.txt,0.36492890995260663,0.2962085308056872,0.20616113744075829,0.13270142180094788,0,3,2
0119.a5.txt,0.4713375796178344,0.2802547770700637,0.18895966029723993,0.059447983014861996,0,9,3
0121.a5.txt,0.43253234750462105,0.28835489833641403,0.17190388170055454,0.10720887245841035,0,0,6
0122.a5.txt,0.4539170506912442,0.26497695852534564,0.18663594470046083,0.0944700460829493,0,0,1
0125.a5.txt,0.48434237995824636,0.21920668058455114,0.19206680584551147,0.10438413361169102,0,0,2
0128.a5.txt,0.44273127753303965,0.2577092511013216,0.1894273127753304,0.11013215859030837,0,7,0
0130.a5.txt,0.4593406593406593,0.2571428571428571,0.2043956043956044,0.07912087912087912,0,3,1
0134.a5.txt,0.44668008048289737,0.2515090543259557,0.18108651911468812,0.12072434607645875,0,4,7
0137.a5.txt,0.46172248803827753,0.2727272727272727,0.14832535885167464,0.11722488038277512,0,7,11
0139.a5.txt,0.39712918660287083,0.35406698564593303,0.15550239234449761,0.09330143540669857,0,3,6
0140.a5.txt,0.4691358024691358,0.2814814814814815,0.1728395061728395,0.07654320987654321,0,8,12
0149.a5.txt,0.5150554675118859,0.24722662440570523,0.1648177496038035,0.07290015847860538,0,0,2
0157.a5.txt,0.4200426439232409,0.2835820895522388,0.1535181236673774,0.14285714285714285,0,0,0
0158.a5.txt,0.38626609442060084,0.2939914163090129,0.18669527896995708,0.13304721030042918,0,0,4
0159.a5.txt,0.4725490196078431,0.2372549019607843,0.21568627450980393,0.07450980392156863,0,0,1
0161.a5.txt,0.5093984962406015,0.20488721804511278,0.22556390977443608,0.06015037593984962,0,0,3
0163.a5.txt,0.5066666666666667,0.205,0.19333333333333333,0.095,0,0,0
0165.a5.txt,0.49369747899159666,0.23739495798319327,0.19957983193277312,0.06932773109243698,0,0,4
0171.a5.txt,0.4587737843551797,0.2769556025369979,0.1522198731501057,0.11205073995771671,0,14,2
0178.a5.txt,0.4007155635062612,0.26833631484794274,0.20930232558139536,0.12164579606440072,0,30,6
0182.a5.txt,0.5026737967914439,0.23885918003565063,0.16399286987522282,0.0944741532976827,0,0,3
0185.a5.txt,0.47533632286995514,0.2757847533632287,0.1905829596412556,0.05829596412556054,0,8,3
0186.a5.txt,0.46525096525096526,0.22972972972972974,0.21042471042471042,0.0945945945945946,0,0,0
0187.a5.txt,0.504,0.244,0.172,0.08,0,1,5
0188.a5.txt,0.40853658536585363,0.2764227642276423,0.1951219512195122,0.11991869918699187,0,1,2
0192.a5.txt,0.4288840262582057,0.2888402625820569,0.16849015317286653,0.1137855579868709,0,2,7
0193.a5.txt,0.48659003831417624,0.23946360153256704,0.18582375478927204,0.08812260536398467,0,0,1
0197.a5.txt,0.48556430446194226,0.28608923884514437,0.12073490813648294,0.10761154855643044,0,1,15
0198.a5.txt,0.4943820224719101,0.23370786516853934,0.18651685393258427,0.0853932584269663,0,0,0
0199.a5.txt,0.4578313253012048,0.25060240963855424,0.19518072289156627,0.0963855421686747,0,11,1
0200.a5.txt,0.39260969976905313,0.3094688221709007,0.18475750577367206,0.11316397228637413,0,4,5
0206.a5.txt,0.4232558139534884,0.27209302325581397,0.20232558139534884,0.10232558139534884,0,1,6
0214.a5.txt,0.44019138755980863,0.2966507177033493,0.17942583732057416,0.08373205741626795,0,11,3
0215.a5.txt,0.49557522123893805,0.2676991150442478,0.1570796460176991,0.07964601769911504,0,2,9
0219.a5.txt,0.45436507936507936,0.21626984126984128,0.19642857142857142,0.13293650793650794,0,0,3
0222.a5.txt,0.43884892086330934,0.2853717026378897,0.17266187050359713,0.10311750599520383,0,1,1
0223.a5.txt,0.4309278350515464,0.2804123711340206,0.18350515463917524,0.10515463917525773,0,2,6
0227.a5.txt,0.44356435643564357,0.25346534653465347,0.2079207920792079,0.09504950495049505,0,3,1
0234.a5.txt,0.4732824427480916,0.2748091603053435,0.15267175572519084,0.09923664122137404,0,7,4
0238.a5.txt,0.46981627296587924,0.28346456692913385,0.16535433070866143,0.08136482939632546,0,2,0
1003.a5.txt,0.5243362831858407,0.24778761061946902,0.17035398230088494,0.05752212389380531,0,0,0
1005.a5.txt,0.48132780082987553,0.2676348547717842,0.15560165975103735,0.0954356846473029,0,4,10
1006.a5.txt,0.4352078239608802,0.2762836185819071,0.1784841075794621,0.1100244498777506,0,11,2
1008.a5.txt,0.4521575984990619,0.2401500938086304,0.20637898686679174,0.10131332082551595,0,0,1
1010.a5.txt,0.5188470066518847,0.2039911308203991,0.20620842572062084,0.07095343680709534,0,0,10
1012.a5.txt,0.48565573770491804,0.2520491803278688,0.18237704918032788,0.07991803278688525,0,0,0
1013.a5.txt,0.4423963133640553,0.29723502304147464,0.18202764976958524,0.07834101382488479,0,4,17
1014.a5.txt,0.4620123203285421,0.25256673511293637,0.1971252566735113,0.08829568788501027,0,13,4
1018.a5.txt,0.4886128364389234,0.22981366459627328,0.2153209109730849,0.06625258799171843,0,2,0
1021.a5.txt,0.4533762057877814,0.2829581993569132,0.1639871382636656,0.09967845659163987,0,0,6
1022.a5.txt,0.4716312056737589,0.22872340425531915,0.20921985815602837,0.09042553191489362,0,0,0
1023.a5.txt,0.4389233954451346,0.2650103519668737,0.18012422360248448,0.11594202898550725,0,9,3
1032.a5.txt,0.47358834244080145,0.2550091074681239,0.14571948998178508,0.12568306010928962,0,0,1
1034.a5.txt,0.4585492227979275,0.25647668393782386,0.18911917098445596,0.09585492227979274,0,9,9
1036.a5.txt,0.4196078431372549,0.28627450980392155,0.2,0.09411764705882353,0,1,4
1041.a5.txt,0.44730679156908665,0.23653395784543327,0.19672131147540983,0.11943793911007025,0,2,6
1043.a5.txt,0.39211136890951276,0.29698375870069604,0.16705336426914152,0.14385150812064965,0,1,0
1048.a5.txt,0.5072992700729927,0.23722627737226276,0.15875912408759124,0.09671532846715329,0,0,6
1050.a5.txt,0.40609137055837563,0.27918781725888325,0.19289340101522842,0.1218274111675127,0,5,1
1055.a5.txt,0.4117647058823529,0.24369747899159663,0.23949579831932774,0.10504201680672269,0,3,1
1057.a5.txt,0.38799076212471134,0.3418013856812933,0.17321016166281755,0.09699769053117784,0,2,2
1061.a5.txt,0.435,0.32,0.175,0.07,0,2,3
1062.a5.txt,0.4157303370786517,0.24269662921348314,0.2157303370786517,0.1258426966292135,0,2,6
1064.a5.txt,0.47368421052631576,0.26842105263157895,0.13157894736842105,0.12631578947368421,0,0,2
1065.a5.txt,0.4661016949152542,0.2478813559322034,0.1864406779661017,0.09957627118644068,0,12,4
1067.a5.txt,0.4606741573033708,0.2808988764044944,0.16853932584269662,0.0898876404494382,0,11,5
1068.a5.txt,0.43548387096774194,0.2903225806451613,0.16129032258064516,0.11290322580645161,0,3,2
1070.a5.txt,0.3791348600508906,0.3333333333333333,0.19592875318066158,0.0916030534351145,0,4,2
1072.a5.txt,0.40301724137931033,0.30603448275862066,0.15732758620689655,0.1336206896551724,0,4,8
1074.a5.txt,0.4380165289256198,0.24586776859504134,0.19421487603305784,0.12190082644628099,0,1,1
1081.a5.txt,0.4603854389721627,0.24197002141327623,0.20342612419700215,0.09421841541755889,0,0,4
1088.a5.txt,0.37203791469194314,0.3056872037914692,0.23459715639810427,0.08767772511848342,0,0,0
1094.a5.txt,0.4084158415841584,0.3712871287128713,0.15099009900990099,0.06930693069306931,0,2,2
1095.a5.txt,0.3953488372093023,0.27674418604651163,0.21627906976744185,0.11162790697674418,0,11,1
1099.a5.txt,0.42822966507177035,0.30861244019138756,0.16985645933014354,0.09330143540669857,0,2,0
1100.a5.txt,0.44075829383886256,0.3104265402843602,0.15876777251184834,0.09004739336492891,0,3,14
1102.a5.txt,0.5066079295154186,0.24669603524229075,0.1696035242290749,0.07709251101321586,0,3,2
1104.a5.txt,0.4533029612756264,0.26879271070615035,0.1571753986332574,0.12072892938496584,0,15,12
1112.a5.txt,0.43137254901960786,0.23529411764705882,0.22058823529411764,0.11274509803921569,0,0,1
1121.a5.txt,0.40234375,0.283203125,0.1796875,0.134765625,0,9,8
2005.a5.txt,0.4806378132118451,0.28018223234624146,0.1548974943052392,0.08428246013667426,0,4,11
2007.a5.txt,0.4176829268292683,0.23780487804878048,0.19207317073170732,0.1524390243902439,0,6,2
2012.a5.txt,0.5152671755725191,0.2099236641221374,0.18129770992366412,0.09351145038167939,0,6,4
2014.a5.txt,0.4879310344827586,0.22586206896551725,0.18448275862068966,0.10172413793103448,0,0,3
2015.a5.txt,0.47470817120622566,0.24319066147859922,0.19649805447470817,0.08560311284046693,0,4,13
2019.a5.txt,0.45111111111111113,0.2911111111111111,0.16666666666666666,0.09111111111111111,0,5,6
2020.a5.txt,0.5032967032967033,0.22857142857142856,0.2043956043956044,0.06373626373626373,0,2,6
2021.a5.txt,0.438,0.24,0.236,0.086,0,6,8
2026.a5.txt,0.47058823529411764,0.22058823529411764,0.19362745098039216,0.11519607843137254,0,7,2
2028.a5.txt,0.49417637271214643,0.22129783693843594,0.17803660565723795,0.1064891846921797,0,2,1
2032.a5.txt,0.43103448275862066,0.23060344827586207,0.2521551724137931,0.08620689655172414,0,2,3
2034.a5.txt,0.4787234042553192,0.24680851063829787,0.1702127659574468,0.10425531914893617,0,8,13
2035.a5.txt,0.4714285714285714,0.23265306122448978,0.17346938775510204,0.12244897959183673,0,0,0
2036.a5.txt,0.45348837209302323,0.2810077519379845,0.15503875968992248,0.11046511627906977,0,0,4
2039.a5.txt,0.37299771167048057,0.28832951945080093,0.2151029748283753,0.12356979405034325,0,2,4
2040.a5.txt,0.48148148148148145,0.2345679012345679,0.2037037037037037,0.08024691358024691,0,0,7
2045.a5.txt,0.47757847533632286,0.257847533632287,0.18385650224215247,0.08071748878923767,0,2,2
2048.a5.txt,0.41041666666666665,0.2125,0.2875,0.08958333333333333,0,1,5
2049.a5.txt,0.46710526315789475,0.23464912280701755,0.22807017543859648,0.07017543859649122,0,1,0
2050.a5.txt,0.453125,0.23660714285714285,0.18526785714285715,0.125,0,5,9
2058.a5.txt,0.4298850574712644,0.28045977011494255,0.18620689655172415,0.10344827586206896,0,2,5
2066.a5.txt,0.4849137931034483,0.2607758620689655,0.19181034482758622,0.0625,0,3,0
2071.a5.txt,0.49242424242424243,0.2287878787878788,0.19242424242424241,0.08636363636363636,0,0,1
2075.a5.txt,0.5177809388335705,0.2119487908961593,0.16216216216216217,0.10810810810810811,0,6,4
