Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency ADJ,Relative Freqency ADV,Unique PER,Unique LOC,Unique ORG
2035.a4.txt,0.42492917847025496,0.3342776203966006,0.11048158640226628,0.13031161473087818,0,0,9
2036.a4.txt,0.34173669467787116,0.35014005602240894,0.1876750700280112,0.12044817927170869,0,0,0
2038.a4.txt,0.4626038781163435,0.26038781163434904,0.16620498614958448,0.11080332409972299,0,0,3
2039.a4.txt,0.44776119402985076,0.2562189054726368,0.16169154228855723,0.13432835820895522,0,0,3
2040.a4.txt,0.4046242774566474,0.3670520231213873,0.12716763005780346,0.10115606936416185,0,0,9
2042.a4.txt,0.42613636363636365,0.3039772727272727,0.1903409090909091,0.07954545454545454,0,0,0
2044.a4.txt,0.4397163120567376,0.2907801418439716,0.1879432624113475,0.08156028368794327,0,1,3
2046.a4.txt,0.39037433155080214,0.2914438502673797,0.20053475935828877,0.11764705882352941,0,0,3
2048.a4.txt,0.4448979591836735,0.27346938775510204,0.19387755102040816,0.08775510204081632,0,0,4
2049.a4.txt,0.5167652859960552,0.2465483234714004,0.15384615384615385,0.08284023668639054,0,0,35
2050.a4.txt,0.41887905604719766,0.31563421828908556,0.20353982300884957,0.061946902654867256,0,0,1
