Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency of ADJ,Relative Freqency of ADV,Unique PER,Unique LOC,Unique ORG
0107.b6.txt,0.40963855421686746,0.286144578313253,0.20783132530120482,0.0963855421686747,0,0,1
0137.b6.txt,0.3933933933933934,0.2822822822822823,0.2042042042042042,0.12012012012012012,0,0,0
0151.b6.txt,0.37116564417177916,0.32515337423312884,0.1656441717791411,0.13803680981595093,0,0,0
0157.b6.txt,0.3076923076923077,0.3531468531468531,0.17832167832167833,0.16083916083916083,0,0,0
0158.b6.txt,0.36363636363636365,0.3002754820936639,0.1790633608815427,0.15702479338842976,0,0,0
0178.b6.txt,0.40487804878048783,0.25853658536585367,0.2073170731707317,0.12926829268292683,0,0,2
0185.b6.txt,0.39436619718309857,0.3204225352112676,0.18309859154929578,0.10211267605633803,0,0,0
0198.b6.txt,0.3940520446096654,0.3048327137546468,0.18587360594795538,0.11524163568773234,0,0,0
0219.b6.txt,0.4336917562724014,0.33691756272401435,0.13261648745519714,0.0967741935483871,0,0,0
0223.b6.txt,0.40294117647058825,0.2852941176470588,0.16176470588235295,0.15,0,0,0
0238.b6.txt,0.344,0.352,0.2,0.104,0,0,0
0318.b6.txt,0.4344660194174757,0.24271844660194175,0.2111650485436893,0.11165048543689321,0,0,2
