Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency of ADJ,Relative Freqency of ADV,Unique PER,Unique LOC,Unique ORG
0190.a3.txt,0.40718562874251496,0.32934131736526945,0.1407185628742515,0.12275449101796407,0,0,5
0192.a3.txt,0.4222222222222222,0.35555555555555557,0.15555555555555556,0.06666666666666667,0,0,0
0193.a3.txt,0.48502994011976047,0.2904191616766467,0.1407185628742515,0.08383233532934131,0,1,0
0195.a3.txt,0.49216300940438873,0.2445141065830721,0.10658307210031348,0.15673981191222572,0,0,1
0196.a3.txt,0.46153846153846156,0.2917771883289125,0.1724137931034483,0.07427055702917772,0,0,0
0198.a3.txt,0.47987616099071206,0.2693498452012384,0.1238390092879257,0.12693498452012383,0,1,0
0199.a3.txt,0.4619883040935672,0.26900584795321636,0.13742690058479531,0.13157894736842105,0,0,1
0200.a3.txt,0.45799457994579945,0.2222222222222222,0.15447154471544716,0.16531165311653118,0,0,1
0202.a3.txt,0.43951612903225806,0.25806451612903225,0.20967741935483872,0.09274193548387097,0,0,0
0203.a3.txt,0.515625,0.23958333333333334,0.16145833333333334,0.08333333333333333,0,0,1
0204.a3.txt,0.47896440129449835,0.26537216828478966,0.13268608414239483,0.12297734627831715,0,0,1
0205.a3.txt,0.4963144963144963,0.24815724815724816,0.14742014742014742,0.10810810810810811,0,0,1
0206.a3.txt,0.5365079365079365,0.24444444444444444,0.14285714285714285,0.0761904761904762,0,0,0
0207.a3.txt,0.43097643097643096,0.3265993265993266,0.16161616161616163,0.08080808080808081,0,2,0
0208.a3.txt,0.43967828418230565,0.28150134048257375,0.10455764075067024,0.1742627345844504,0,0,0
0209.a3.txt,0.5295857988165681,0.27218934911242604,0.13313609467455623,0.0650887573964497,0,0,4
0213.a3.txt,0.4112903225806452,0.31451612903225806,0.18010752688172044,0.09408602150537634,0,0,0
0214.a3.txt,0.41812865497076024,0.23684210526315788,0.21052631578947367,0.13450292397660818,0,0,4
0215.a3.txt,0.44638949671772427,0.32603938730853393,0.11816192560175055,0.10940919037199125,0,0,5
0216.a3.txt,0.5267379679144385,0.21657754010695188,0.15508021390374332,0.10160427807486631,0,0,1
0218.a3.txt,0.47093023255813954,0.3023255813953488,0.14244186046511628,0.08430232558139535,0,0,1
0219.a3.txt,0.47109826589595377,0.27167630057803466,0.12427745664739884,0.1329479768786127,0,0,1
0221.a3.txt,0.4671280276816609,0.31141868512110726,0.14186851211072665,0.07958477508650519,0,0,0
0222.a3.txt,0.44904458598726116,0.31528662420382164,0.1305732484076433,0.10509554140127389,0,0,1
0223.a3.txt,0.4361111111111111,0.26666666666666666,0.14444444444444443,0.1527777777777778,0,0,1
0224.a3.txt,0.4696485623003195,0.24281150159744408,0.16932907348242812,0.1182108626198083,0,0,3
0226.a3.txt,0.4943820224719101,0.24157303370786518,0.12640449438202248,0.13764044943820225,0,0,0
0227.a3.txt,0.45307443365695793,0.2588996763754045,0.1715210355987055,0.11650485436893204,0,0,1
0231.a3.txt,0.5084269662921348,0.23595505617977527,0.15168539325842698,0.10393258426966293,0,0,0
0232.a3.txt,0.41379310344827586,0.3017241379310345,0.1810344827586207,0.10344827586206896,0,0,1
0234.a3.txt,0.4641638225255973,0.27986348122866894,0.15017064846416384,0.10580204778156997,0,0,4
0235.a3.txt,0.4557823129251701,0.3129251700680272,0.1326530612244898,0.09863945578231292,0,0,1
0236.a3.txt,0.4246575342465753,0.2876712328767123,0.13356164383561644,0.1541095890410959,0,0,0
0237.a3.txt,0.5100286532951289,0.2177650429799427,0.19197707736389685,0.08022922636103152,0,0,1
0238.a3.txt,0.453416149068323,0.32608695652173914,0.14596273291925466,0.07453416149068323,0,0,0
1003.a3.txt,0.49012567324955114,0.25673249551166966,0.1615798922800718,0.09156193895870736,0,0,1
1005.a3.txt,0.4672364672364672,0.2621082621082621,0.15954415954415954,0.1111111111111111,0,0,0
1006.a3.txt,0.41379310344827586,0.2733990147783251,0.1748768472906404,0.13793103448275862,0,1,4
1007.a3.txt,0.4478021978021978,0.25824175824175827,0.15934065934065933,0.1346153846153846,0,0,0
1008.a3.txt,0.4523809523809524,0.25,0.14583333333333334,0.15178571428571427,0,0,2
1009.a3.txt,0.45484949832775917,0.27759197324414714,0.18394648829431437,0.08361204013377926,0,0,1
1012.a3.txt,0.47023809523809523,0.2648809523809524,0.1636904761904762,0.10119047619047619,0,0,1
1013.a3.txt,0.48089171974522293,0.27070063694267515,0.14968152866242038,0.09872611464968153,0,0,1
1014.a3.txt,0.5165562913907285,0.25496688741721857,0.1490066225165563,0.07947019867549669,0,0,1
1017.a3.txt,0.43034825870646765,0.2810945273631841,0.16169154228855723,0.12686567164179105,0,0,0
1018.a3.txt,0.4281437125748503,0.30538922155688625,0.15269461077844312,0.11377245508982035,0,0,0
1020.a3.txt,0.46325167037861914,0.26057906458797325,0.14253897550111358,0.133630289532294,0,0,0
1021.a3.txt,0.4317343173431734,0.3173431734317343,0.14391143911439114,0.1070110701107011,0,0,2
1022.a3.txt,0.48656716417910445,0.27761194029850744,0.15223880597014924,0.08358208955223881,0,0,1
1023.a3.txt,0.4114713216957606,0.2344139650872818,0.1571072319201995,0.1970074812967581,0,1,0
1032.a3.txt,0.3569482288828338,0.3024523160762943,0.18256130790190736,0.15803814713896458,0,0,0
1034.a3.txt,0.5016835016835017,0.265993265993266,0.15488215488215487,0.07744107744107744,0,0,1
1036.a3.txt,0.48823529411764705,0.22941176470588234,0.17058823529411765,0.11176470588235295,0,0,0
1041.a3.txt,0.4362017804154303,0.3086053412462908,0.1572700296735905,0.09792284866468842,0,0,1
1043.a3.txt,0.43103448275862066,0.25,0.16666666666666666,0.15229885057471265,0,0,2
1048.a3.txt,0.5099502487562189,0.25870646766169153,0.11691542288557213,0.11442786069651742,0,0,0
1049.a3.txt,0.41002949852507375,0.3008849557522124,0.15634218289085547,0.13274336283185842,0,0,0
1050.a3.txt,0.5029585798816568,0.25443786982248523,0.1390532544378698,0.10355029585798817,0,0,0
1052.a3.txt,0.516245487364621,0.259927797833935,0.1444043321299639,0.07942238267148015,0,0,0
1055.a3.txt,0.41214057507987223,0.28434504792332266,0.16613418530351437,0.13738019169329074,0,0,2
1057.a3.txt,0.42349726775956287,0.28415300546448086,0.16666666666666666,0.12568306010928962,0,0,1
1058.a3.txt,0.5281173594132029,0.24449877750611246,0.12224938875305623,0.10513447432762836,0,0,2
1060.a3.txt,0.4415954415954416,0.26495726495726496,0.17094017094017094,0.1225071225071225,0,0,1
1061.a3.txt,0.4642857142857143,0.2785714285714286,0.14285714285714285,0.11428571428571428,0,0,0
1064.a3.txt,0.48097826086956524,0.2608695652173913,0.14402173913043478,0.11413043478260869,0,0,0
1065.a3.txt,0.452914798206278,0.2600896860986547,0.15695067264573992,0.13004484304932734,0,0,2
1066.a3.txt,0.46831955922865015,0.27548209366391185,0.14049586776859505,0.11570247933884298,0,0,1
1067.a3.txt,0.40823970037453183,0.2883895131086142,0.20599250936329588,0.09737827715355805,0,0,0
1068.a3.txt,0.4489795918367347,0.29931972789115646,0.14625850340136054,0.1054421768707483,0,1,0
1069.a3.txt,0.5060975609756098,0.21951219512195122,0.1676829268292683,0.10670731707317073,0,0,1
1070.a3.txt,0.47477744807121663,0.28486646884273,0.1394658753709199,0.10089020771513353,0,0,1
1072.a3.txt,0.49029126213592233,0.22572815533980584,0.16990291262135923,0.11407766990291263,0,0,0
1074.a3.txt,0.4562841530054645,0.273224043715847,0.16393442622950818,0.10655737704918032,0,0,0
1077.a3.txt,0.5070028011204482,0.22128851540616246,0.17366946778711484,0.09803921568627451,0,1,1
1081.a3.txt,0.42758620689655175,0.22758620689655173,0.20689655172413793,0.13793103448275862,0,0,1
1088.a3.txt,0.46633416458852867,0.28428927680798005,0.14713216957605985,0.10224438902743142,0,1,0
1090.a3.txt,0.46060606060606063,0.2787878787878788,0.1484848484848485,0.11212121212121212,0,0,1
1094.a3.txt,0.43859649122807015,0.30409356725146197,0.14327485380116958,0.11403508771929824,0,0,0
1095.a3.txt,0.49107142857142855,0.2708333333333333,0.13988095238095238,0.09821428571428571,0,0,3
1097.a3.txt,0.5108695652173914,0.25,0.15434782608695652,0.08478260869565217,0,1,1
1098.a3.txt,0.45077720207253885,0.3082901554404145,0.10880829015544041,0.13212435233160622,0,0,4
1099.a3.txt,0.5179153094462541,0.23452768729641693,0.16286644951140064,0.08469055374592833,0,0,0
1100.a3.txt,0.4956772334293948,0.23631123919308358,0.17002881844380405,0.09798270893371758,0,0,0
1102.a3.txt,0.4839650145772595,0.2565597667638484,0.12536443148688048,0.13411078717201166,0,0,0
1103.a3.txt,0.38108882521489973,0.27793696275071633,0.16905444126074498,0.17191977077363896,0,0,3
1104.a3.txt,0.49015317286652077,0.27571115973741794,0.10722100656455143,0.12691466083150985,0,0,0
1105.a3.txt,0.4385026737967914,0.27807486631016043,0.15240641711229946,0.13101604278074866,0,0,1
1106.a3.txt,0.46474358974358976,0.28525641025641024,0.15064102564102563,0.09935897435897435,0,0,1
1109.a3.txt,0.42435424354243545,0.2915129151291513,0.15867158671586715,0.12546125461254612,0,0,0
1112.a3.txt,0.4115942028985507,0.3072463768115942,0.1536231884057971,0.12753623188405797,0,0,0
1121.a3.txt,0.4639175257731959,0.2422680412371134,0.17525773195876287,0.11855670103092783,0,0,2
2000.a3.txt,0.5446153846153846,0.2246153846153846,0.15692307692307692,0.07384615384615385,0,0,1
2005.a3.txt,0.36996336996337,0.28205128205128205,0.1794871794871795,0.1684981684981685,0,1,2
2007.a3.txt,0.4169278996865204,0.2507836990595611,0.21316614420062696,0.11912225705329153,0,1,1
2008.a3.txt,0.46,0.22666666666666666,0.19333333333333333,0.12,0,3,0
2011.a3.txt,0.5229885057471264,0.2413793103448276,0.15229885057471265,0.08333333333333333,0,0,0
2012.a3.txt,0.42206235011990406,0.23501199040767387,0.19904076738609114,0.14388489208633093,0,0,2
2013.a3.txt,0.4813753581661891,0.20916905444126074,0.18911174785100288,0.12034383954154727,0,0,0
2014.a3.txt,0.46206896551724136,0.2413793103448276,0.14942528735632185,0.1471264367816092,0,0,0
2015.a3.txt,0.5175718849840255,0.2012779552715655,0.13738019169329074,0.14376996805111822,0,0,2
2016.a3.txt,0.5644329896907216,0.2345360824742268,0.11855670103092783,0.08247422680412371,0,0,6
2017.a3.txt,0.4633431085043988,0.2668621700879765,0.16422287390029325,0.10557184750733138,0,0,0
2018.a3.txt,0.4888268156424581,0.31564245810055863,0.12290502793296089,0.07262569832402235,0,0,0
2019.a3.txt,0.4824561403508772,0.31871345029239767,0.11695906432748537,0.08187134502923976,0,0,0
2020.a3.txt,0.43478260869565216,0.23411371237458195,0.19732441471571907,0.13377926421404682,0,0,1
2021.a3.txt,0.431266846361186,0.25336927223719674,0.19137466307277629,0.12398921832884097,0,0,0
2022.a3.txt,0.43103448275862066,0.27586206896551724,0.15862068965517243,0.13448275862068965,0,0,1
2024.a3.txt,0.42933333333333334,0.304,0.14133333333333334,0.12533333333333332,0,0,0
2026.a3.txt,0.45614035087719296,0.2982456140350877,0.12573099415204678,0.11988304093567251,0,0,0
2028.a3.txt,0.4133738601823708,0.23404255319148937,0.1762917933130699,0.1762917933130699,0,0,2
2030.a3.txt,0.5,0.29878048780487804,0.11280487804878049,0.08841463414634146,0,0,0
2031.a3.txt,0.3641160949868074,0.29023746701846964,0.18733509234828497,0.158311345646438,0,0,1
2032.a3.txt,0.49184782608695654,0.2418478260869565,0.16032608695652173,0.10597826086956522,0,2,0
2034.a3.txt,0.42735042735042733,0.2706552706552707,0.13105413105413105,0.17094017094017094,0,0,0
2035.a3.txt,0.43490304709141275,0.22714681440443213,0.2077562326869806,0.13019390581717452,0,0,0
2036.a3.txt,0.42735042735042733,0.2849002849002849,0.13105413105413105,0.15669515669515668,0,0,1
2038.a3.txt,0.49240121580547114,0.2765957446808511,0.1276595744680851,0.1033434650455927,0,0,2
2039.a3.txt,0.5041551246537396,0.24376731301939059,0.15512465373961218,0.09695290858725762,0,0,1
2040.a3.txt,0.5399361022364217,0.25878594249201275,0.1501597444089457,0.051118210862619806,0,0,2
2041.a3.txt,0.46437994722955145,0.29815303430079154,0.13720316622691292,0.10026385224274406,0,0,2
2042.a3.txt,0.4153846153846154,0.28923076923076924,0.15076923076923077,0.14461538461538462,0,0,0
2044.a3.txt,0.47440273037542663,0.2764505119453925,0.14334470989761092,0.10580204778156997,0,1,1
2045.a3.txt,0.4526627218934911,0.26627218934911245,0.17159763313609466,0.10946745562130178,0,0,2
2046.a3.txt,0.4596100278551532,0.22562674094707522,0.2200557103064067,0.0947075208913649,0,0,0
2047.a3.txt,0.44715447154471544,0.25474254742547425,0.19241192411924118,0.10569105691056911,0,0,0
2048.a3.txt,0.5076142131979695,0.23857868020304568,0.1751269035532995,0.07868020304568528,0,0,3
2049.a3.txt,0.45147679324894513,0.2468354430379747,0.19198312236286919,0.10970464135021098,0,0,1
2050.a3.txt,0.5095890410958904,0.2328767123287671,0.17534246575342466,0.0821917808219178,0,0,1
2055.a3.txt,0.5013477088948787,0.2857142857142857,0.1347708894878706,0.07816711590296496,0,0,0
2056.a3.txt,0.4502923976608187,0.26900584795321636,0.11988304093567251,0.1608187134502924,0,0,0
2057.a3.txt,0.42346938775510207,0.2729591836734694,0.18877551020408162,0.11479591836734694,0,0,6
2058.a3.txt,0.45478036175710596,0.25839793281653745,0.1421188630490956,0.14470284237726097,0,0,2
2059.a3.txt,0.48554913294797686,0.2543352601156069,0.17341040462427745,0.08670520231213873,0,0,7
2060.a3.txt,0.47592067988668557,0.26345609065155806,0.1558073654390935,0.1048158640226629,0,0,6
2061.a3.txt,0.4607594936708861,0.2683544303797468,0.1468354430379747,0.1240506329113924,0,0,0
2062.a3.txt,0.43425076452599387,0.308868501529052,0.1529051987767584,0.10397553516819572,0,0,0
2063.a3.txt,0.5016949152542373,0.3050847457627119,0.11864406779661017,0.07457627118644068,0,0,0
2064.a3.txt,0.5294117647058824,0.2222222222222222,0.16013071895424835,0.08823529411764706,0,0,2
2065.a3.txt,0.49056603773584906,0.29056603773584905,0.10943396226415095,0.10943396226415095,0,0,5
2066.a3.txt,0.4946236559139785,0.27956989247311825,0.13261648745519714,0.0931899641577061,0,0,0
2067.a3.txt,0.459546925566343,0.3042071197411003,0.15210355987055016,0.08414239482200647,0,0,0
2069.a3.txt,0.4207492795389049,0.29971181556195964,0.13544668587896252,0.1440922190201729,0,0,0
2071.a3.txt,0.45126353790613716,0.296028880866426,0.1299638989169675,0.12274368231046931,0,0,1
2074.a3.txt,0.45294117647058824,0.2529411764705882,0.17352941176470588,0.12058823529411765,0,1,5
2075.a3.txt,0.40896358543417366,0.2773109243697479,0.18487394957983194,0.12885154061624648,0,0,0
3001.a3.txt,0.46511627906976744,0.2936046511627907,0.14534883720930233,0.09593023255813954,0,0,0
3003.a3.txt,0.4912959381044487,0.22823984526112184,0.19922630560928434,0.08123791102514506,0,1,0
3013.a3.txt,0.38461538461538464,0.32441471571906355,0.16722408026755853,0.12374581939799331,0,0,0
3015.a3.txt,0.423728813559322,0.22033898305084745,0.23002421307506055,0.12590799031476999,0,0,1
3018.a3.txt,0.4444444444444444,0.29797979797979796,0.1414141414141414,0.11616161616161616,0,0,0
3020.a3.txt,0.44573643410852715,0.26744186046511625,0.1744186046511628,0.1124031007751938,0,0,1
3023.a3.txt,0.471976401179941,0.2920353982300885,0.10029498525073746,0.13569321533923304,0,0,1
3026.a3.txt,0.4110032362459547,0.33980582524271846,0.15210355987055016,0.0970873786407767,0,0,2
3037.a3.txt,0.46526655896607433,0.23263327948303716,0.18739903069466882,0.1147011308562197,0,0,6
3040.a3.txt,0.4122137404580153,0.2748091603053435,0.1628498727735369,0.15012722646310434,0,0,0
3041.a3.txt,0.42857142857142855,0.28291316526610644,0.18207282913165265,0.10644257703081232,0,0,7
3042.a3.txt,0.36451612903225805,0.3225806451612903,0.15483870967741936,0.15806451612903225,0,0,1
3044.a3.txt,0.4807121661721068,0.258160237388724,0.1661721068249258,0.09495548961424333,0,0,7
3062.a3.txt,0.4948665297741273,0.2135523613963039,0.1704312114989733,0.12114989733059549,0,0,1
3063.a3.txt,0.4786096256684492,0.24598930481283424,0.13101604278074866,0.1443850267379679,0,0,1
3065.a3.txt,0.46321525885558584,0.2779291553133515,0.1771117166212534,0.08174386920980926,0,0,0
3067.a3.txt,0.42606516290726815,0.2756892230576441,0.18546365914786966,0.11278195488721804,0,0,1
3072.a3.txt,0.5084745762711864,0.23940677966101695,0.13135593220338984,0.12076271186440678,0,0,2
4001.a3.txt,0.3962765957446808,0.22606382978723405,0.20212765957446807,0.17553191489361702,0,0,1
4002.a3.txt,0.5204359673024523,0.21525885558583105,0.1444141689373297,0.11989100817438691,0,0,3
4003.a3.txt,0.43315508021390375,0.24866310160427807,0.18716577540106952,0.13101604278074866,0,0,0
4004.a3.txt,0.46264367816091956,0.29022988505747127,0.13505747126436782,0.11206896551724138,0,0,0
4005.a3.txt,0.4972067039106145,0.2541899441340782,0.13966480446927373,0.10893854748603352,0,0,0
4006.a3.txt,0.4277286135693215,0.24188790560471976,0.2182890855457227,0.11209439528023599,0,0,0
4007.a3.txt,0.4476744186046512,0.2877906976744186,0.15988372093023256,0.10465116279069768,0,0,5
4009.a3.txt,0.4061302681992337,0.32567049808429116,0.13793103448275862,0.13026819923371646,0,0,0
4010.a3.txt,0.36626506024096384,0.3036144578313253,0.1783132530120482,0.15180722891566265,0,0,0
4011.a3.txt,0.41875,0.30625,0.146875,0.128125,0,0,0
4012.a3.txt,0.46017699115044247,0.2861356932153392,0.1504424778761062,0.10324483775811209,0,0,0
4013.a3.txt,0.36428571428571427,0.30238095238095236,0.16428571428571428,0.16904761904761906,0,1,0
4014.a3.txt,0.47293447293447294,0.245014245014245,0.18803418803418803,0.09401709401709402,0,0,0
4015.a3.txt,0.4326923076923077,0.27884615384615385,0.11858974358974358,0.16987179487179488,0,0,0
4017.a3.txt,0.4146919431279621,0.24644549763033174,0.2037914691943128,0.13507109004739337,0,0,1
4020.a3.txt,0.423444976076555,0.27751196172248804,0.17703349282296652,0.12200956937799043,0,1,5
4023.a3.txt,0.43452380952380953,0.24404761904761904,0.16964285714285715,0.15178571428571427,0,0,0
4024.a3.txt,0.4065934065934066,0.2554945054945055,0.2032967032967033,0.1346153846153846,0,0,7
4026.a3.txt,0.5361930294906166,0.21447721179624665,0.17962466487935658,0.06970509383378017,0,2,0
4027.a3.txt,0.45776566757493187,0.28610354223433243,0.1335149863760218,0.1226158038147139,0,0,1
4028.a3.txt,0.3443708609271523,0.3344370860927152,0.1456953642384106,0.17549668874172186,0,0,0
4029.a3.txt,0.44816053511705684,0.25418060200668896,0.17391304347826086,0.12374581939799331,0,1,0
4030.a3.txt,0.4241486068111455,0.26006191950464397,0.14241486068111456,0.17337461300309598,0,1,3
4032.a3.txt,0.38650306748466257,0.294478527607362,0.17791411042944785,0.1411042944785276,0,0,1
4036.a3.txt,0.42857142857142855,0.2671957671957672,0.16137566137566137,0.14285714285714285,0,0,2
4037.a3.txt,0.4630681818181818,0.2727272727272727,0.17613636363636365,0.08806818181818182,0,0,3
4038.a3.txt,0.4512820512820513,0.25384615384615383,0.17692307692307693,0.11794871794871795,0,0,0
4039.a3.txt,0.39628482972136225,0.30340557275541796,0.15479876160990713,0.14551083591331268,0,0,0
4041.a3.txt,0.4273972602739726,0.27945205479452057,0.1589041095890411,0.13424657534246576,0,0,0
4042.a3.txt,0.5,0.25153374233128833,0.13190184049079753,0.1165644171779141,0,1,1
4043.a3.txt,0.3685636856368564,0.2845528455284553,0.15447154471544716,0.19241192411924118,0,0,1
4044.a3.txt,0.36904761904761907,0.3125,0.18154761904761904,0.13690476190476192,0,0,0
4045.a3.txt,0.45027624309392267,0.2845303867403315,0.1408839779005525,0.12430939226519337,0,0,2
4046.a3.txt,0.4471299093655589,0.2719033232628399,0.14501510574018128,0.13595166163141995,0,0,0
4047.a3.txt,0.36950146627565983,0.2932551319648094,0.15542521994134897,0.18181818181818182,0,0,0
4048.a3.txt,0.46449704142011833,0.23076923076923078,0.15976331360946747,0.14497041420118342,0,1,1
5001.a3.txt,0.45263157894736844,0.23157894736842105,0.1736842105263158,0.14210526315789473,0,0,1
5002.a3.txt,0.41641337386018235,0.24316109422492402,0.17933130699088146,0.16109422492401215,0,1,1
5003.a3.txt,0.37681159420289856,0.22608695652173913,0.21159420289855072,0.1855072463768116,0,0,1
5005.a3.txt,0.4444444444444444,0.27635327635327633,0.14814814814814814,0.13105413105413105,0,0,0
5007.a3.txt,0.4707379134860051,0.24173027989821882,0.17557251908396945,0.11195928753180662,0,0,7
5008.a3.txt,0.4707379134860051,0.25190839694656486,0.15776081424936386,0.11959287531806616,0,0,3
5009.a3.txt,0.46601941747572817,0.20064724919093851,0.21359223300970873,0.11974110032362459,0,0,0
5011.a3.txt,0.39316239316239315,0.2706552706552707,0.19373219373219372,0.14245014245014245,0,0,0
5012.a3.txt,0.48223350253807107,0.2563451776649746,0.17766497461928935,0.08375634517766498,0,0,4
5013.a3.txt,0.3931888544891641,0.30959752321981426,0.14241486068111456,0.15479876160990713,0,0,0
5015.a3.txt,0.4166666666666667,0.25892857142857145,0.19940476190476192,0.125,0,0,0
5016.a3.txt,0.4155405405405405,0.2533783783783784,0.16891891891891891,0.16216216216216217,0,0,6
5018.a3.txt,0.39344262295081966,0.32459016393442625,0.14754098360655737,0.13442622950819672,0,1,0
5020.a3.txt,0.3761755485893417,0.3322884012539185,0.14420062695924765,0.14733542319749215,0,0,0
5023.a3.txt,0.4155495978552279,0.289544235924933,0.11528150134048257,0.17962466487935658,0,0,0
