timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-21T18:39:49,Text Classification,d02d1087-84d9-453f-a1ac-701e78d67120,0.0359182357788085,0.0001269534668343,0.0035345128757472,42.5,0.0,141.20069217681885,0.0001628208465046,0,0.0005408421296636,0.0007036629761682,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5351791381836,machine,N,1.0
2024-05-21T18:40:44,Text Classification,2fd1f548-2434-414d-81d7-9cfed7b51e14,0.030902862548828125,0.00021860161029352157,0.007073830456583745,42.5,0.0,141.20069217681885,0.0002803530097007751,0,0.0009312866841962945,0.0012116396938970698,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5351791381836,machine,N,1.0
