task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_data,2024-05-02T11:28:33,Text Classification,b533ed36-b245-4bf2-8165-e123e3389412,0.37546420097351074,3.4756288648951303e-06,9.194210732798106e-06,42.5,0.0,141.20075225830078,4.461630516582066e-06,0,1.4802682716549498e-05,1.926431323313156e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
split_vectorize_fit_text,2024-05-02T11:28:45,Text Classification,b533ed36-b245-4bf2-8165-e123e3389412,12.233359098434448,0.00011260082189852716,9.205790931074293e-06,42.5,0.0,141.20075225830078,0.00014439835697412494,0,0.0004797124407208231,0.0006241107976949481,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
train_classifier_mlp,2024-05-02T11:28:56,Text Classification,b533ed36-b245-4bf2-8165-e123e3389412,10.581160068511963,9.737955762772368e-05,9.20568971317811e-06,42.5,0.0,141.20075225830078,0.00012487991054852804,0,0.00041486422599950864,0.0005397441365480366,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
predict,2024-05-02T11:28:56,Text Classification,b533ed36-b245-4bf2-8165-e123e3389412,0.007587432861328125,5.001991854156236e-08,7.972591465648839e-06,42.5,0.0,141.20075225830078,7.116877370408467e-08,0,2.0607583903708114e-07,2.7724461274122e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
save_models,2024-05-02T11:28:59,Text Classification,b533ed36-b245-4bf2-8165-e123e3389412,3.8270699977874756,3.5220338034773e-05,9.205333305204797e-06,42.5,0.0,141.20075225830078,4.5167883568339895e-05,0,0.000150047327966945,0.00019521521153528483,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
save_report,2024-05-02T11:28:59,Text Classification,b533ed36-b245-4bf2-8165-e123e3389412,0.03468728065490723,3.139981546363595e-07,9.100986220606048e-06,42.5,0.0,141.20075225830078,4.061785009172223e-07,0,1.334214113103303e-06,1.7403926140205795e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
