timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-25T10:35:32,codecarbon,0dd31043-0d65-46e0-a4cb-f95fefea8b99,8.391063690185547,7.718634290360947e-05,9.198636281820749e-06,42.5,0.0,141.20075225830078,9.903781529929904e-05,0,0.0003287817088258,0.0004278195241251,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:36:05,codecarbon,34484b2c-1bf7-47d5-be3f-7faea1955769,7.125008583068848,6.554036536697768e-05,9.19863668974676e-06,42.5,0.0,141.20075225830078,8.409320314725241e-05,0,0.0002791763451626,0.0003632695483099,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:36:41,codecarbon,6ba57d6a-af4a-4978-86e6-3bd906c30752,7.611701965332031,7.004361277480565e-05,9.202096074415895e-06,42.5,0.0,141.20075225830078,8.984226650661894e-05,0,0.0002983873601093,0.000388229626616,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:46:22,codecarbon,58c3d4ec-108c-4fcd-8fe2-0fc616f0848c,7.494161605834961,6.896356164151003e-05,9.202305110129322e-06,42.5,0.0,141.20075225830078,8.845259944597882e-05,0,0.00029379064480631315,0.000382243244252292,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N,1.0
